AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	70836	TheMinder_Sections_Index0_SectionText	DESIGNATION: Sanc (HL/LC/R)\r\n\r\nCONTAINMENT PROTOCOL: All personnel in regular contact with IS-0111 must maintain a daily 'mood log' well as undertake weekly psychometric benchmarking.\r\n\r\nDo not place hands near IS-0111's feeding aperture, and avoid making high-pitched, purring or buzzing noises within 12ft or less of the subject.	지정 등급: 산크 (HL/LC/R)\r\n\r\n격리 절차: IS-0111과 정기적으로 접촉하는 모든 인원은 매일 '기분 일지'를 작성하고 매주 정신감정을 받아야 합니다.\r\n\r\nIS-0111의 먹이 구멍 근처에 손을 가까이 가져가지 말아야 하며, 대상의 12피트 이내에서 고음 또는 윙윙거리거나 골골거리는 소음을 내지 마십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71290	Tarasque_Title	IS-0121	IS-0121
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71347	Tarasque_Subtitle	Tarasque	타라스크
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	71465	Tarasque_Sections_Index0_SectionText	DESIGNATION: Crucis (AG)\r\n\r\nCONTAINMENT PROTOCOL: Containment facilities for IS-0121, like all non-aquatic specimens originating from Anteverse 42, require extensive material hardening.\r\n\r\nFor design and construction specifications, refer to GATE Megaspecimen and Holocaust Protection Manual (1.6.4.7). Only one IS-0121 specimen is to be contained per site and no gaseous exchange of more than 5ppm permitted between any two sites. Structural mass dampeners are suggested but not, at this stage, an essential requirement.	지정 등급: 크루시스 (AG)\r\n\r\n격리 절차: 안테버스 42에서 유래한 모든 비수생 표본과 마찬가지로, IS-0121의 격리 시설은 광범위한 수준의 강화 소재가 필요합니다.\r\n\r\n설계 및 건설 사양에 대해서는 GATE 대형 표본 및 대참사 방지 매뉴얼 (1.6.4.7)을 참조하십시오. 한 시설에서 오직 하나의 IS-0121 표본만 수용해야 하며, 두 시설 간의 기체 교환은 5ppm을 초과해서는 안 됩니다. 구조적 질량 감쇠기는 권장되지만, 현재로서는 필수 요구 사항은 아닙니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72083	Tarasque_Sections_Index1_SectionText	The Tarasque's circulatory fluid has exceptional capacitation properties. This 'ichor' is currently being investigated by Dr. Theodore Laciter for its ability to store and rapidly discharge very high quantities of energy, particularly as it relates to the power demands of instigating perforation events.	타라스크 순환계의 체액은 뛰어난 축전력을 가지고 있습니다. 이 '영액'은 매우 높은 양의 에너지를 저장하고, 빠르게 방전할 수 있는 능력이 있어, 현재 시어도어 라시터 박사가 담당하여 조사하고 있습니다. 특히 천공을 발생시키는 데 필요한 전력을 공급하는 특성과 관련된 연구가 진행 중입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	72484	Tarasque_Sections_Index2_SectionText	Due to an immense disjunction in scale, the Tarasque - like IS-0023 - is a near-microscopic entity in its home of Anteverse XLII, but a giant in A0, and continuing to grow. The full extent of its growth is not yet known.\r\n\r\nA variant - IS-0121-B or the Behemoth - was observed, and later recovered, from Anteverse XLII by the Requited. While distinct in patterning, the entity likewise shows no signs of slowing its growth.	규모의 차이로 인해, 타라스크는 IS-0023과 마찬가지로 안테버스 XLII에서는 미생물에 가깝지만, 안테버스 0에서는 거대한 크기이며, 계속해서 성장 중입니다. 성장의 최대 규모는 아직 밝혀지지 않았습니다.\r\n\r\n베헤모스로 불리는 변종인 IS-0121-B는 안테버스 XLII에서 응징자들에 의해 발견되었으며 이후 회수되었습니다. 다른 경향을 보이기는 하지만, 이 개체 또한 성장이 멈출 기미를 보이지 않습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	73015	Tarasque_KillRequirementSection_SectionText	The home anteverse of IS-0121 - the Tarasque - was the 42nd to be discovered by GATE researchers, but only the 20th to be explored by TransRecon teams. \r\n\r\nDr. Riggs' original report likened the vast, desolate realm to a 'ragged, dry ocean floor', composed of 'endless caverns, crevices, caves and collapsed spaces' presided over by 'mobile organisms of unimaginable size'.\r\n\r\nIt was not until the second expedition that field researchers concluded that most of the supposedly geological features were, in fact, the bodily remains of titanic creatures, their immense corpses overlaid across eons.\r\n\r\nDuring this second foray, the primary TR team encountered the first recorded instance of IS-0121 on the deflated remains of a recently deceased, semi-dirigible herbivore. The Tarasque is believed to be a minor skin parasite of this creature.\r\n\r\nFollowing the encounter, the Executive Committee determined that the immensity of Anteverse XLII's lifeforms represented unacceptable risks, and recommended dispatching Gatekeeper teams for retrieving any further research subjects or data in the future.	IS-0121 '타라스크'의 고향은 GATE 연구원들에 의해 42번째로 발견된 안테버스지만, 차원정찰대가 탐사한 안테버스로는 20번째에 불과했습니다.\r\n\r\n리그 박사의 초기 보고서는 이 광대하고 황폐한 영역을 '거칠고, 마른 해저'에 비유했으며, '끝없는 동굴, 갈라진 바위, 붕괴된 지반'으로 구성되어 있고, '상상할 수 없는 크기의 이동성 유기체'가 지배하고 있다고 설명했습니다.\r\n\r\n두 번째 탐사를 진행하고서야 현장 연구원들이 이러한 지질학적 특징들이 실제로는 거대한 생물의 시체이며, 이러한 것들이 억겁의 시간에 걸쳐 쌓인 것이라는 결론을 내렸습니다.\r\n\r\n해당 탐사에서, 초기 차원정찰대는 비행선과 유사하게 생긴 초식동물의 쪼그라든 시체에서 처음으로 IS-0121을 발견했습니다. 타라스크는 이 생물의 작은 피부 기생충으로 추정됩니다.\r\n\r\n해당 발견 이후, 경영 위원회는 안테버스 XLII에서 유래한 생물의 거대함이 감당할 수 없는 위협이라고 판단했습니다. 이에, 추가적인 연구 대상이나 데이터를 회수하기 위해 게이트키퍼 팀을 파견할 것을 권고했습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74216	ShadowCreature_Title	IS-0122	IS-0122
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74279	ShadowCreature_Subtitle	Shadowhopper	쉐도우호퍼
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	74392	ShadowCreature_Sections_Index0_SectionText	DESIGNATION: Thela (AV/AG/EH)\r\n\r\nCONTAINMENT PROTOCOL: At all times when IS-0122 is not being directly studied, the subject is to be kept in total darkness.\r\n\r\nContainment sites are required to be entirely unadorned with no decoration, furniture or excresences of any kind. Spheroid construction is a known risk-reducing factor. All walls, floors and ceilings should be polished to a micro-topographical variance of no more than 500 microns.\r\n\r\nDuring phases of research, ensure all containment sites for the entity are lit with a diffuse illumination of less than 5 watts per square radian. Avoid all direct lighting or any other shadow-casting sources. All personnel must wear mouth and nose coverings, as well as one-piece seamless body wear.	지정 등급: 텔라 (AV/AG/EH)\r\n\r\n격리 절차: IS-0122에 대한 직접적인 연구 중이 아니라면, 대상은 완전한 어둠 속에 보관되어야 합니다.\r\n\r\n격리 장소는 어떠한 인테리어도 없는 장소여야만 합니다. 어떠한 종류의 데코레이션, 가구, 돌출부도 허가되지 않습니다. 구체는 위험을 감소시키는 인자로 알려져 있습니다. 모든 벽, 바닥, 천장은 미세 지형 변화가 500 마이크론을 넘지 않도록 연마해야 합니다.\r\n\r연구 단계에서는 개체의 모든 격리 장소를 스테라디안 당 5와트 미만의 산란 조명으로 밝혀야 합니다. 직접적인 조명 또는 그림자를 만들 수 있는 광원은 피하십시오. 모든 인원은 입과 코를 가리는 이음새 없이 매끈한 보호구를 착용해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75258	Frosty_Title	IS-0127	IS-0127
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75313	Frosty_Subtitle	Living Snowman	살아있는 눈사람
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75420	Frosty_Sections_Index0_SectionText	DESIGNATION: Crucis (CA/PY)\r\n\r\nCONTAINMENT PROTOCOL: IS-0127 must be kept at -130 Celsius or lower at all times. Containment structure must be supplied with reliable backup power. The subject's hat must also remain on its head under all circumstances.	지정 등급: 크루시스 (CA/PY)\r\n\r\n격리 절차: IS-127은 항상 -130°C 이하의 환경을 유지해야 합니다. 격리실은 안정적인 예비 전력이 공급돼야 합니다. 또한, 대상의 모자는 어떠한 상황에서도 반드시 머리에 씌워져 있어야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75791	Skink_Title	IS-0128	IS-0128
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75845	Skink_Subtitle	The Skink	스킹크
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	75954	Skink_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: A previously identified, albeit unstudied entity from Anteverse XXI, IS-0128 appears to be an extremophile organism with an affinity for radioactive environs.\r\n\r\nImmurement protocols for this entity have not yet been promulgated, but high-strength netting with electrical discharge appears to effectively contain IS-0128 for a short duration. After successive shocks, the creature can be picked up safely. Regardless, staff are advised to avoid the creature's acidic regurgitation at all costs.	지정 등급: 크루시스 (AG/IN)\r\n\r\n격리 절차: IS-0128은 이전부터 확인되었으나 연구되지 않았던 안테버스 XXI에서 기원한 생물입니다. 해당 개체는 극한 환경에 적응하는 생물로, 방사선 환경에 높은 친화성을 보입니다.\r\n\r\nIS-0128에 대한 수용 절차는 공표되지 않았으나, 고강도 전기 방출 그물이 해당 개체를 단시간 억제할 수 있는 것으로 보입니다. 연속적인 전기 충격을 가한 후에는 안전하게 포획이 가능합니다. 하지만, 개체가 토해내는 산성 물질은 반드시 피할 것을 직원들에게 권고합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76620	Yeti_Title	IS-0134	IS-0134
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76673	Yeti_Subtitle	Yeti	예티
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	76776	Yeti_Sections_Index0_SectionText	Crucis (AG/CA)\r\n\r\nCONTAINMENT PROTOCOL: IS-0134 requires standard megaspecimen containment, including extensive material hardening, structual reinforcement and impact bracing.\r\n\r\nOverhead clearance of a minimum 5m is also required, due to the subject's athletic proclivities. Once immured, however, IS-0134's reclusive instincts lead it to be relatively docile unless disturbed.\r\n\r\nIn terms of habitat, IS-0134 requires a temperature-controlled environment, maintained at less than -2 degrees Celcius. Extremely susceptible to high temperatures, the subject must be kept away from any and all naked flames, given the exceptionally flammable quality of its fur.	지정 등급: 크루시스 (AG/CA)\r\n\r\n격리 절차: IS-0134는 표준 대형 표본 격리 시설이 필요하며, 광범위한 수준의 강화 소재, 구조 보강, 충격 완충 장치가 포함되어야 합니다.\r\n\r\n대상의 활동적인 성향으로 인해 최소 5m의 상부 공간이 있어야 합니다. 하지만 수용된 이후에는 IS-0134는 은둔적인 본성으로 인해, 방해받지 않는 한 비교적 온순합니다.\r\n\r\n서식지와 관련하여, IS-0134는 -2°C 이하로 유지되는 환경이 필요합니다. 대상은 고온에 매우 민감하며, 가연성이 높은 털로 인해 모든 화기의 접근을 금지합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77556	Train_Title	IS-0138	IS-0138
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77610	Train_Subtitle	The Train -  Anteverse XI	기차 -  안테버스 XI
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	77735	Train_Sections_Index0_SectionText	DESIGNATION: Thela (EH/EN/R)\r\n\r\nCONTAINMENT PROTOCOL: A recursive, superpositioned meta-location, IS-0138 is theorized to be held together at the atomic level by the Train's ongoing momentum. Although untested, mathematical modelling suggests that if the train were to stop, the energy released would be 10 to power 55 joules.	지정 등급: 텔라 (EH/EN/R)\r\n\r\n격리 절차: IS-0138은 반복되는 중첩된 메타 지역으로, 기차의 지속적인 운동량에 의해 원자 수준에서 그 구조가 유지되고 있다고 추정됩니다. 아직 실험으로 입증되진 않았지만, 수학적 모델에 따르면 기차가 멈출 경우 방출되는 에너지는 10의 55제곱 줄에 달할 것으로 예상됩니다.
